0,6631,13040,19315,25726,32211,38788,45105,51774,58325,64732,71573,78158,84819,91568,98053,104680,111373,117870,124307,130798,137261,143730,150073,156596,163207,169582,175953,182518,189093,195458,201997,208568,215247,221834,228355,235170,241811,248150,254803,261324,267751,274158,280855,287600,294069,300732,307237,313772,320423,326880,333343,339750,346229,352718,359267,365864,372361,378970,385543,391980,398535,404946,411511,418108,424783,431290,437799,444260,450833,457502,464039,470512,477123,483790,490405,496926,503489,509766,516247,522780,529361,535732,542449,549092,555563,562184,568709,575196,581651,588412,594847,601376,607735,614372,620985,627498,633931,640494,646881
12454.0,12266.0,12032.0,12146.0,12490.0,12478.0,12098.0,12542.0,12292.0,12226.0,12716.0,12270.0,12464.0,12548.0,12264.0,12186.0,12564.0,12318.0,12268.0,12264.0,12230.0,12308.0,12256.0,12282.0,12428.0,12230.0,0.0,12220.0,12178.0,12230.0,12384.0,12320.0,12458.0,12536.0,12158.0,12338.0,12256.0,11980.0,12480.0,12272.0,12214.0,12088.0,12564.0,12542.0,12278.0,12312.0,12430.0,12470.0,12406.0,12272.0,12246.0,12178.0,12084.0,12404.0,12206.0,12356.0,12364.0,12496.0,12436.0,12122.0,12382.0,12160.0,12148.0,12548.0,12446.0,12384.0,12284.0,12460.0,12280.0,12378.0,12314.0,12232.0,12418.0,12404.0,12456.0,12312.0,12280.0,12030.0,12328.0,12408.0,12380.0,12152.0,12596.0,12560.0,12364.0,12374.0,12144.0,12132.0,12144.0,12362.0,12198.0,12274.0,12072.0,12514.0,12360.0,12278.0,12162.0,12548.0,12244.0,12184.0
12490.0,12218.0,12214.0,12104.0,12574.0,12712.0,12232.0,12572.0,12346.0,12558.0,12780.0,12440.0,12636.0,12442.0,12372.0,12560.0,12958.0,12570.0,12238.0,12392.0,12272.0,12586.0,12104.0,12314.0,12598.0,12372.0,12220.0,0.0,12446.0,12214.0,12650.0,12420.0,12716.0,12418.0,12276.0,12730.0,12624.0,12236.0,12616.0,12356.0,12234.0,12072.0,12658.0,12654.0,12500.0,12462.0,12648.0,12582.0,12592.0,12252.0,12428.0,12384.0,12434.0,12488.0,12484.0,12890.0,12494.0,12706.0,12548.0,12482.0,12408.0,12398.0,12372.0,12450.0,12662.0,12320.0,12714.0,12496.0,12388.0,12656.0,12458.0,12580.0,12618.0,12624.0,12756.0,12586.0,12530.0,12100.0,12498.0,12542.0,12332.0,12468.0,12936.0,12772.0,12370.0,12558.0,12318.0,12334.0,12218.0,12792.0,12286.0,12514.0,12120.0,12726.0,12444.0,12448.0,12342.0,12474.0,12442.0,12448.0
12520.0,12298.0,12324.0,12096.0,12426.0,12486.0,12244.0,12536.0,12380.0,12208.0,12708.0,12352.0,12640.0,12778.0,12318.0,12486.0,12648.0,12356.0,12462.0,12312.0,12464.0,12276.0,12208.0,12546.0,12438.0,12316.0,12178.0,12446.0,0.0,12236.0,12626.0,12494.0,12590.0,12802.0,12166.0,12438.0,12468.0,12202.0,12728.0,12410.0,12482.0,12212.0,12610.0,12600.0,12354.0,12552.0,12408.0,12540.0,12540.0,12650.0,12390.0,12088.0,12282.0,12424.0,12324.0,12784.0,12442.0,12570.0,12444.0,12214.0,12386.0,12462.0,12392.0,12484.0,12458.0,12478.0,12206.0,12266.0,12412.0,12514.0,12514.0,12324.0,12536.0,12604.0,12624.0,12376.0,12442.0,12184.0,12390.0,12618.0,12554.0,12362.0,12612.0,12668.0,12322.0,12370.0,12034.0,12380.0,12452.0,12528.0,12268.0,12334.0,12302.0,12772.0,12376.0,12310.0,12014.0,12608.0,12086.0,12270.0
12470.0,12198.0,12228.0,12202.0,12582.0,12686.0,12100.0,12636.0,12406.0,12196.0,12834.0,12480.0,12664.0,12564.0,12282.0,12580.0,12804.0,12136.0,12378.0,12270.0,12216.0,12414.0,12202.0,12344.0,12666.0,12416.0,12230.0,12214.0,12236.0,0.0,12546.0,12398.0,12712.0,12434.0,12302.0,12504.0,12672.0,12292.0,12656.0,12366.0,12498.0,12296.0,12596.0,12626.0,12268.0,12488.0,12632.0,12502.0,12660.0,12414.0,12366.0,12100.0,12442.0,12502.0,12622.0,12738.0,12490.0,12690.0,12542.0,12536.0,12396.0,12222.0,12312.0,12564.0,12574.0,12378.0,12482.0,12494.0,12532.0,12606.0,12612.0,12208.0,12686.0,12566.0,12726.0,12524.0,12420.0,11808.0,12604.0,12558.0,12526.0,12362.0,12768.0,12570.0,12296.0,12444.0,12308.0,12330.0,12320.0,12700.0,12284.0,12444.0,12160.0,12608.0,12504.0,12246.0,12116.0,12390.0,12450.0,12190.0
12748.0,12532.0,12484.0,12268.0,12558.0,12594.0,12360.0,12648.0,12634.0,12418.0,12936.0,12622.0,12834.0,12916.0,12428.0,12654.0,12650.0,12618.0,12570.0,12464.0,12582.0,12622.0,12472.0,12594.0,12504.0,12268.0,12384.0,12650.0,12626.0,12546.0,0.0,12392.0,12774.0,12908.0,12462.0,12686.0,12604.0,12438.0,12660.0,12500.0,12398.0,12564.0,12752.0,12846.0,12626.0,12710.0,12542.0,12656.0,12632.0,12710.0,12526.0,12288.0,12490.0,12706.0,12530.0,12502.0,12670.0,12392.0,12342.0,12508.0,12654.0,12538.0,12440.0,12734.0,12772.0,12676.0,12434.0,12620.0,12588.0,12754.0,12656.0,12572.0,12720.0,12640.0,12390.0,12810.0,12564.0,12464.0,12416.0,12454.0,12662.0,12270.0,12738.0,12768.0,12520.0,12676.0,12432.0,12658.0,12274.0,12674.0,12410.0,12464.0,12270.0,12600.0,12674.0,12404.0,12430.0,12802.0,12500.0,12568.0
12364.0,12230.0,12010.0,12236.0,12374.0,12594.0,12248.0,12350.0,12346.0,12340.0,12812.0,12332.0,12492.0,12652.0,12346.0,12448.0,12816.0,12466.0,12340.0,12410.0,12210.0,12494.0,12334.0,12388.0,12404.0,12252.0,12320.0,12420.0,12494.0,12398.0,12392.0,0.0,12678.0,12508.0,12326.0,12464.0,12556.0,12264.0,12542.0,12244.0,12302.0,12150.0,12506.0,12430.0,12208.0,12562.0,12628.0,12306.0,12384.0,12328.0,12434.0,12106.0,12182.0,12472.0,12322.0,12570.0,12510.0,12614.0,12428.0,12300.0,12402.0,12320.0,12206.0,12476.0,12668.0,12278.0,12342.0,12394.0,12454.0,12514.0,12406.0,12402.0,12506.0,12502.0,12590.0,12626.0,12672.0,12072.0,12512.0,12272.0,12264.0,12252.0,12778.0,12528.0,12076.0,12496.0,12354.0,12386.0,12306.0,12644.0,12098.0,12344.0,12076.0,12616.0,12564.0,12396.0,12348.0,12526.0,12392.0,12440.0
12612.0,12376.0,12474.0,12364.0,12700.0,12678.0,12320.0,12666.0,12628.0,12510.0,12910.0,12496.0,12630.0,12912.0,12510.0,12642.0,12888.0,12690.0,12592.0,12428.0,12292.0,12714.0,12378.0,12676.0,12606.0,12360.0,12458.0,12716.0,12590.0,12712.0,12774.0,12678.0,0.0,12962.0,12440.0,12708.0,12604.0,12588.0,12816.0,12636.0,12430.0,12396.0,12844.0,12822.0,12558.0,12600.0,12692.0,12606.0,12752.0,12608.0,12666.0,12556.0,12462.0,12588.0,12444.0,12720.0,12694.0,12716.0,12566.0,12318.0,12598.0,12436.0,12658.0,12850.0,12540.0,12690.0,12568.0,12646.0,12764.0,12628.0,12620.0,12680.0,12734.0,12734.0,12666.0,12610.0,12606.0,12522.0,12570.0,12648.0,12672.0,12502.0,12866.0,12808.0,12602.0,12672.0,12428.0,12474.0,12632.0,12756.0,12584.0,12574.0,12484.0,12894.0,12654.0,12526.0,12414.0,12862.0,12316.0,12608.0
12732.0,12538.0,12110.0,12520.0,12642.0,12842.0,12474.0,12720.0,12576.0,12644.0,12790.0,12670.0,12740.0,12722.0,12538.0,12650.0,13042.0,12682.0,12322.0,12600.0,12640.0,12736.0,12254.0,12818.0,12728.0,12428.0,12536.0,12418.0,12802.0,12434.0,12908.0,12508.0,12962.0,0.0,12590.0,12980.0,12904.0,12372.0,12768.0,12570.0,12606.0,12408.0,12584.0,12622.0,12562.0,12806.0,12750.0,12590.0,12872.0,12322.0,12554.0,12500.0,12608.0,12520.0,12768.0,12990.0,12562.0,12750.0,12864.0,12684.0,12430.0,12394.0,12500.0,12468.0,12798.0,12338.0,12824.0,12624.0,12498.0,12786.0,12618.0,12860.0,12814.0,12892.0,12954.0,12776.0,12904.0,12272.0,12716.0,12732.0,12506.0,12640.0,13096.0,13102.0,12486.0,12754.0,12700.0,12308.0,12358.0,12906.0,12380.0,12634.0,12048.0,13050.0,12796.0,12594.0,12588.0,12554.0,12716.0,12578.0
12396.0,12234.0,12300.0,12098.0,12480.0,12406.0,12116.0,12510.0,12254.0,12142.0,12678.0,12324.0,12428.0,12632.0,12182.0,12428.0,12650.0,12390.0,12278.0,12154.0,12190.0,12468.0,12020.0,12342.0,12342.0,12088.0,12158.0,12276.0,12166.0,12302.0,12462.0,12326.0,12440.0,12590.0,0.0,12228.0,12346.0,12138.0,12578.0,12298.0,12228.0,12174.0,12570.0,12486.0,12218.0,12344.0,12326.0,12340.0,12506.0,12272.0,12318.0,12182.0,12230.0,12386.0,12328.0,12610.0,12314.0,12494.0,12302.0,12232.0,12288.0,12316.0,12166.0,12550.0,12518.0,12398.0,12206.0,12276.0,12350.0,12516.0,12356.0,12404.0,12554.0,12474.0,12266.0,12472.0,12410.0,12090.0,12274.0,12300.0,12396.0,12202.0,12578.0,12578.0,12074.0,12356.0,12098.0,12338.0,12222.0,12582.0,12230.0,12220.0,12106.0,12638.0,12300.0,12266.0,12064.0,12430.0,12272.0,12284.0
12546.0,12530.0,12430.0,12332.0,12732.0,12702.0,12368.0,12696.0,12520.0,12352.0,12982.0,12522.0,12734.0,12940.0,12592.0,12636.0,12906.0,12534.0,12628.0,12310.0,12502.0,12488.0,12388.0,12572.0,12596.0,12336.0,12338.0,12730.0,12438.0,12504.0,12686.0,12464.0,12708.0,12980.0,12228.0,0.0,12544.0,12336.0,12768.0,12530.0,12516.0,12448.0,12812.0,12776.0,12502.0,12660.0,12628.0,12698.0,12662.0,12634.0,12534.0,12390.0,12606.0,12630.0,12562.0,12660.0,12664.0,12726.0,12434.0,12508.0,12542.0,12588.0,12470.0,12720.0,12574.0,12696.0,12544.0,12492.0,12694.0,12622.0,12650.0,12374.0,12704.0,12746.0,12692.0,12628.0,12472.0,12354.0,12548.0,12736.0,12692.0,12430.0,12740.0,12838.0,12274.0,12576.0,12402.0,12338.0,12668.0,12726.0,12348.0,12412.0,12400.0,12840.0,12504.0,12556.0,12360.0,12720.0,12450.0,12448.0
12652.0,12374.0,12546.0,12392.0,12540.0,12514.0,12290.0,12712.0,12470.0,12380.0,13050.0,12362.0,12712.0,12886.0,12472.0,12470.0,12656.0,12494.0,12608.0,12444.0,12464.0,12448.0,12466.0,12692.0,12430.0,12458.0,12256.0,12624.0,12468.0,12672.0,12604.0,12556.0,12604.0,12904.0,12346.0,12544.0,0.0,12194.0,12564.0,12452.0,12422.0,12512.0,12742.0,12840.0,12528.0,12526.0,12624.0,12454.0,12458.0,12698.0,12344.0,12410.0,12480.0,12546.0,12458.0,12512.0,12446.0,12598.0,12520.0,12388.0,12590.0,12430.0,12564.0,12816.0,12542.0,12562.0,12404.0,12652.0,12664.0,12658.0,12408.0,12322.0,12550.0,12650.0,12668.0,12688.0,12506.0,12516.0,12588.0,12654.0,12684.0,12194.0,12458.0,12714.0,12434.0,12682.0,12330.0,12328.0,12502.0,12544.0,12408.0,12462.0,12422.0,12900.0,12460.0,12590.0,12328.0,12790.0,12370.0,12384.0
12464.0,12210.0,12058.0,12210.0,12276.0,12160.0,12020.0,12398.0,12310.0,12134.0,12604.0,12302.0,12254.0,12432.0,12108.0,12124.0,12476.0,12284.0,12122.0,12176.0,12298.0,12182.0,12090.0,12416.0,12306.0,12126.0,11980.0,12236.0,12202.0,12292.0,12438.0,12264.0,12588.0,12372.0,12138.0,12336.0,12194.0,0.0,12238.0,12150.0,12246.0,12104.0,12340.0,12202.0,12324.0,12248.0,12312.0,12330.0,12292.0,12082.0,12120.0,12032.0,12210.0,12210.0,12154.0,12386.0,12072.0,12314.0,12306.0,12312.0,12336.0,12110.0,12232.0,12182.0,12348.0,12292.0,12238.0,12278.0,12124.0,12434.0,12282.0,12206.0,12290.0,12368.0,12464.0,12456.0,12364.0,12056.0,12334.0,12352.0,12240.0,12070.0,12304.0,12586.0,12028.0,12500.0,12092.0,12152.0,12008.0,12258.0,12084.0,12012.0,12044.0,12622.0,12190.0,12318.0,12056.0,12308.0,12196.0,12204.0
12764.0,12532.0,12380.0,12338.0,12530.0,12452.0,12422.0,12726.0,12542.0,12586.0,13000.0,12638.0,12704.0,12854.0,12420.0,12532.0,12856.0,12644.0,12468.0,12348.0,12556.0,12660.0,12242.0,12774.0,12582.0,12368.0,12480.0,12616.0,12728.0,12656.0,12660.0,12542.0,12816.0,12768.0,12578.0,12768.0,12564.0,12238.0,0.0,12538.0,12380.0,12484.0,12706.0,12632.0,12626.0,12616.0,12646.0,12546.0,12596.0,12354.0,12492.0,12366.0,12506.0,12538.0,12556.0,12680.0,12478.0,12680.0,12538.0,12718.0,12688.0,12342.0,12438.0,12606.0,12624.0,12634.0,12776.0,12604.0,12370.0,12860.0,12760.0,12562.0,12556.0,12708.0,12764.0,12860.0,12558.0,12410.0,12784.0,12640.0,12604.0,12416.0,12770.0,12870.0,12412.0,12688.0,12622.0,12540.0,12396.0,12840.0,12496.0,12400.0,12294.0,12988.0,12558.0,12662.0,12502.0,12776.0,12572.0,12478.0
12512.0,12342.0,12238.0,12124.0,12354.0,12488.0,12232.0,12436.0,12218.0,12344.0,12788.0,12300.0,12550.0,12614.0,12334.0,12440.0,12770.0,12460.0,12338.0,12176.0,12316.0,12416.0,12108.0,12316.0,12388.0,12258.0,12272.0,12356.0,12410.0,12366.0,12500.0,12244.0,12636.0,12570.0,12298.0,12530.0,12452.0,12150.0,12538.0,0.0,12384.0,12208.0,12618.0,12626.0,12388.0,12286.0,12504.0,12320.0,12446.0,12374.0,12238.0,12254.0,12240.0,12526.0,12386.0,12636.0,12332.0,12586.0,12404.0,12326.0,12392.0,12280.0,12332.0,12458.0,12498.0,12398.0,12306.0,12186.0,12400.0,12548.0,12538.0,12428.0,12450.0,12526.0,12532.0,12630.0,12406.0,12098.0,12542.0,12356.0,12366.0,12212.0,12684.0,12444.0,12222.0,12512.0,12296.0,12352.0,12244.0,12646.0,12310.0,12294.0,12172.0,12632.0,12448.0,12516.0,12198.0,12332.0,12166.0,12284.0
12368.0,12136.0,12196.0,12130.0,12344.0,12384.0,11966.0,12458.0,12242.0,12246.0,12758.0,12382.0,12518.0,12602.0,12208.0,12358.0,12560.0,12400.0,12230.0,12090.0,12160.0,12400.0,12246.0,12278.0,12300.0,12076.0,12214.0,12234.0,12482.0,12498.0,12398.0,12302.0,12430.0,12606.0,12228.0,12516.0,12422.0,12246.0,12380.0,12384.0,0.0,12178.0,12388.0,12512.0,12354.0,12362.0,12190.0,12266.0,12518.0,12356.0,12312.0,12276.0,12246.0,12346.0,12378.0,12474.0,12360.0,12182.0,12180.0,12278.0,12226.0,12248.0,12170.0,12414.0,12430.0,12390.0,12312.0,12338.0,12326.0,12406.0,12376.0,12470.0,12512.0,12492.0,12412.0,12482.0,12280.0,12140.0,12160.0,12386.0,12272.0,12242.0,12604.0,12504.0,12110.0,12394.0,12190.0,12116.0,12228.0,12456.0,12248.0,12190.0,12016.0,12624.0,12388.0,12352.0,12210.0,12538.0,12208.0,12292.0
12216.0,12178.0,11944.0,11984.0,12256.0,12504.0,12058.0,12296.0,12262.0,12258.0,12668.0,12292.0,12404.0,12456.0,12176.0,12258.0,12734.0,12456.0,12118.0,12194.0,11978.0,12352.0,11902.0,12172.0,12320.0,12092.0,12088.0,12072.0,12212.0,12296.0,12564.0,12150.0,12396.0,12408.0,12174.0,12448.0,12512.0,12104.0,12484.0,12208.0,12178.0,0.0,12518.0,12328.0,12180.0,12232.0,12374.0,12250.0,12344.0,11996.0,12302.0,12142.0,12020.0,12416.0,12288.0,12562.0,12384.0,12518.0,12308.0,12148.0,12230.0,12152.0,12182.0,12272.0,12432.0,12060.0,12276.0,12210.0,12322.0,12482.0,12386.0,12380.0,12322.0,12414.0,12430.0,12320.0,12430.0,11880.0,12390.0,12494.0,12152.0,12206.0,12750.0,12586.0,12092.0,12198.0,12244.0,12122.0,12234.0,12640.0,12164.0,12154.0,11870.0,12536.0,12292.0,12316.0,12140.0,12256.0,12178.0,12264.0
12532.0,12404.0,12276.0,12522.0,12594.0,12700.0,12348.0,12712.0,12666.0,12458.0,12910.0,12590.0,12656.0,12898.0,12468.0,12720.0,12842.0,12642.0,12474.0,12556.0,12542.0,12704.0,12570.0,12794.0,12568.0,12362.0,12564.0,12658.0,12610.0,12596.0,12752.0,12506.0,12844.0,12584.0,12570.0,12812.0,12742.0,12340.0,12706.0,12618.0,12388.0,12518.0,0.0,12692.0,12650.0,12724.0,12600.0,12574.0,12866.0,12442.0,12632.0,12544.0,12522.0,12524.0,12616.0,12886.0,12630.0,12524.0,12598.0,12588.0,12306.0,12490.0,12340.0,12622.0,12708.0,12596.0,12636.0,12686.0,12546.0,12720.0,12580.0,12752.0,12868.0,12842.0,12794.0,12710.0,12674.0,12374.0,12492.0,12624.0,12540.0,12426.0,12836.0,12958.0,12486.0,12718.0,12480.0,12316.0,12482.0,12760.0,12366.0,12424.0,12282.0,13004.0,12780.0,12408.0,12334.0,12676.0,12622.0,12224.0
12580.0,12502.0,12270.0,12496.0,12676.0,12710.0,12430.0,12714.0,12652.0,12522.0,13032.0,12712.0,12622.0,12852.0,12506.0,12552.0,13036.0,12666.0,12350.0,12572.0,12586.0,12684.0,12314.0,12764.0,12662.0,12438.0,12542.0,12654.0,12600.0,12626.0,12846.0,12430.0,12822.0,12622.0,12486.0,12776.0,12840.0,12202.0,12632.0,12626.0,12512.0,12328.0,12692.0,0.0,12452.0,12590.0,12822.0,12576.0,12700.0,12376.0,12596.0,12382.0,12332.0,12466.0,12590.0,12808.0,12736.0,12808.0,12694.0,12546.0,12596.0,12436.0,12592.0,12588.0,12802.0,12460.0,12654.0,12526.0,12576.0,12804.0,12476.0,12714.0,12724.0,12828.0,12890.0,12622.0,12888.0,12262.0,12808.0,12750.0,12618.0,12564.0,12968.0,12994.0,12432.0,12566.0,12464.0,12476.0,12586.0,12772.0,12288.0,12504.0,12236.0,12938.0,12696.0,12456.0,12470.0,12688.0,12664.0,12640.0
12258.0,12122.0,12078.0,12134.0,12504.0,12656.0,12254.0,12470.0,12460.0,12114.0,12778.0,12284.0,12472.0,12606.0,12322.0,12364.0,12906.0,12556.0,12308.0,12362.0,12236.0,12512.0,12186.0,12314.0,12318.0,12276.0,12278.0,12500.0,12354.0,12268.0,12626.0,12208.0,12558.0,12562.0,12218.0,12502.0,12528.0,12324.0,12626.0,12388.0,12354.0,12180.0,12650.0,12452.0,0.0,12494.0,12544.0,12258.0,12498.0,12250.0,12412.0,12222.0,12080.0,12418.0,12410.0,12734.0,12534.0,12692.0,12390.0,12222.0,12444.0,12256.0,12326.0,12440.0,12592.0,12326.0,12432.0,12260.0,12518.0,12442.0,12294.0,12538.0,12440.0,12592.0,12556.0,12316.0,12674.0,12120.0,12506.0,12512.0,12184.0,12332.0,12726.0,12638.0,12096.0,12368.0,12334.0,12320.0,12440.0,12816.0,12288.0,12282.0,12144.0,12700.0,12620.0,12324.0,12052.0,12362.0,12182.0,12428.0
12588.0,12370.0,12332.0,12260.0,12494.0,12750.0,12280.0,12580.0,12316.0,12384.0,12958.0,12492.0,12620.0,12676.0,12338.0,12512.0,12848.0,12752.0,12452.0,12324.0,12298.0,12702.0,12184.0,12384.0,12538.0,12412.0,12312.0,12462.0,12552.0,12488.0,12710.0,12562.0,12600.0,12806.0,12344.0,12660.0,12526.0,12248.0,12616.0,12286.0,12362.0,12232.0,12724.0,12590.0,12494.0,0.0,12634.0,12534.0,12614.0,12454.0,12538.0,12482.0,12388.0,12560.0,12418.0,12692.0,12594.0,12654.0,12350.0,12336.0,12618.0,12420.0,12448.0,12706.0,12706.0,12426.0,12452.0,12474.0,12532.0,12724.0,12520.0,12788.0,12614.0,12644.0,12628.0,12560.0,12472.0,12196.0,12580.0,12652.0,12418.0,12384.0,12750.0,12738.0,12282.0,12540.0,12440.0,12492.0,12500.0,12792.0,12420.0,12508.0,12296.0,12732.0,12488.0,12584.0,12362.0,12616.0,12290.0,12592.0
12576.0,12452.0,12310.0,12376.0,12250.0,12462.0,12344.0,12550.0,12532.0,12332.0,12662.0,12570.0,12544.0,12876.0,12288.0,12640.0,12694.0,12604.0,12406.0,12308.0,12620.0,12354.0,12288.0,12600.0,12410.0,12150.0,12430.0,12648.0,12408.0,12632.0,12542.0,12628.0,12692.0,12750.0,12326.0,12628.0,12624.0,12312.0,12646.0,12504.0,12190.0,12374.0,12600.0,12822.0,12544.0,12634.0,0.0,12476.0,12652.0,12586.0,12450.0,12414.0,12384.0,12298.0,12428.0,12810.0,12448.0,12376.0,12268.0,12332.0,12432.0,12526.0,12294.0,12518.0,12574.0,12720.0,12332.0,12362.0,12418.0,12662.0,12584.0,12658.0,12654.0,12784.0,12414.0,12620.0,12564.0,12494.0,12264.0,12368.0,12444.0,12400.0,12730.0,12748.0,12286.0,12592.0,12264.0,12380.0,12358.0,12748.0,12390.0,12224.0,12238.0,12888.0,12600.0,12394.0,12178.0,12516.0,12212.0,12168.0
12440.0,12304.0,12214.0,12252.0,12452.0,12504.0,12218.0,12364.0,12410.0,12368.0,12810.0,12272.0,12522.0,12644.0,12362.0,12544.0,12672.0,12584.0,12390.0,12382.0,12306.0,12568.0,12238.0,12448.0,12394.0,12224.0,12470.0,12582.0,12540.0,12502.0,12656.0,12306.0,12606.0,12590.0,12340.0,12698.0,12454.0,12330.0,12546.0,12320.0,12266.0,12250.0,12574.0,12576.0,12258.0,12534.0,12476.0,0.0,12494.0,12440.0,12414.0,12276.0,12326.0,12470.0,12544.0,12524.0,12416.0,12524.0,12294.0,12308.0,12400.0,12186.0,12364.0,12516.0,12478.0,12258.0,12374.0,12376.0,12466.0,12506.0,12442.0,12574.0,12612.0,12598.0,12536.0,12580.0,12492.0,12194.0,12500.0,12524.0,12398.0,12226.0,12730.0,12594.0,12174.0,12516.0,12378.0,12358.0,12408.0,12802.0,12240.0,12470.0,12114.0,12706.0,12516.0,12438.0,12240.0,12462.0,12238.0,12306.0
12644.0,12448.0,12460.0,12364.0,12656.0,12558.0,12456.0,12736.0,12450.0,12442.0,13000.0,12386.0,12698.0,12862.0,12538.0,12524.0,12794.0,12608.0,12516.0,12450.0,12592.0,12510.0,12456.0,12438.0,12522.0,12364.0,12406.0,12592.0,12540.0,12660.0,12632.0,12384.0,12752.0,12872.0,12506.0,12662.0,12458.0,12292.0,12596.0,12446.0,12518.0,12344.0,12866.0,12700.0,12498.0,12614.0,12652.0,12494.0,0.0,12718.0,12426.0,12376.0,12430.0,12710.0,12502.0,12466.0,12542.0,12598.0,12490.0,12422.0,12596.0,12586.0,12668.0,12698.0,12660.0,12476.0,12438.0,12528.0,12512.0,12570.0,12524.0,12522.0,12676.0,12564.0,12620.0,12706.0,12656.0,12378.0,12570.0,12672.0,12644.0,12198.0,12620.0,12782.0,12420.0,12750.0,12322.0,12570.0,12536.0,12792.0,12322.0,12580.0,12282.0,12726.0,12558.0,12518.0,12466.0,12802.0,12516.0,12468.0
12486.0,12280.0,11866.0,12324.0,12372.0,12680.0,12224.0,12476.0,12450.0,12368.0,12740.0,12482.0,12518.0,12516.0,12312.0,12448.0,12884.0,12672.0,12090.0,12448.0,12320.0,12588.0,12140.0,12474.0,12536.0,12370.0,12272.0,12252.0,12650.0,12414.0,12710.0,12328.0,12608.0,12322.0,12272.0,12634.0,12698.0,12082.0,12354.0,12374.0,12356.0,11996.0,12442.0,12376.0,12250.0,12454.0,12586.0,12440.0,12718.0,0.0,12496.0,12268.0,12362.0,12390.0,12508.0,12802.0,12478.0,12670.0,12564.0,12346.0,12494.0,12232.0,12196.0,12334.0,12542.0,12282.0,12662.0,12448.0,12396.0,12586.0,12432.0,12684.0,12512.0,12716.0,12630.0,12414.0,12706.0,12016.0,12520.0,12400.0,12220.0,12358.0,12906.0,12918.0,12230.0,12508.0,12432.0,12178.0,12202.0,12748.0,12296.0,12314.0,12028.0,12768.0,12576.0,12426.0,12260.0,12334.0,12420.0,12526.0
12510.0,12504.0,12220.0,12124.0,12422.0,12336.0,12234.0,12534.0,12314.0,12418.0,12502.0,12478.0,12344.0,12642.0,12336.0,12356.0,12622.0,12198.0,12306.0,12310.0,12440.0,12252.0,12102.0,12438.0,12284.0,12276.0,12246.0,12428.0,12390.0,12366.0,12526.0,12434.0,12666.0,12554.0,12318.0,12534.0,12344.0,12120.0,12492.0,12238.0,12312.0,12302.0,12632.0,12596.0,12412.0,12538.0,12450.0,12414.0,12426.0,12496.0,0.0,12186.0,12306.0,12462.0,12408.0,12384.0,12166.0,12558.0,12318.0,12516.0,12442.0,12238.0,12384.0,12420.0,12494.0,12310.0,12328.0,12328.0,12430.0,12582.0,12570.0,12252.0,12394.0,12534.0,12486.0,12584.0,12430.0,12246.0,12548.0,12312.0,12426.0,12302.0,12558.0,12638.0,12334.0,12650.0,12284.0,12328.0,12184.0,12442.0,12278.0,12102.0,12198.0,12748.0,12442.0,12500.0,12288.0,12372.0,12318.0,12142.0
12272.0,12170.0,12130.0,11976.0,12158.0,12382.0,12096.0,12486.0,12212.0,12092.0,12732.0,12278.0,12448.0,12522.0,12186.0,12220.0,12542.0,12242.0,12310.0,12164.0,12184.0,12046.0,12052.0,12256.0,12364.0,12220.0,12178.0,12384.0,12088.0,12100.0,12288.0,12106.0,12556.0,12500.0,12182.0,12390.0,12410.0,12032.0,12366.0,12254.0,12276.0,12142.0,12544.0,12382.0,12222.0,12482.0,12414.0,12276.0,12376.0,12268.0,12186.0,0.0,12214.0,12414.0,12174.0,12488.0,12256.0,12564.0,12336.0,12262.0,12288.0,12286.0,12204.0,12398.0,12334.0,12310.0,12354.0,12210.0,12316.0,12440.0,12396.0,12118.0,12486.0,12392.0,12520.0,12374.0,12342.0,11910.0,12336.0,12444.0,12270.0,11974.0,12524.0,12482.0,12058.0,12296.0,12154.0,12190.0,12168.0,12512.0,12170.0,12164.0,12120.0,12482.0,12292.0,12168.0,12036.0,12494.0,12172.0,12096.0
12428.0,12074.0,12074.0,11986.0,12298.0,12452.0,12182.0,12438.0,12354.0,12236.0,12742.0,12230.0,12556.0,12562.0,12228.0,12252.0,12778.0,12492.0,12108.0,12270.0,12238.0,12180.0,12056.0,12358.0,12232.0,12304.0,12084.0,12434.0,12282.0,12442.0,12490.0,12182.0,12462.0,12608.0,12230.0,12606.0,12480.0,12210.0,12506.0,12240.0,12246.0,12020.0,12522.0,12332.0,12080.0,12388.0,12384.0,12326.0,12430.0,12362.0,12306.0,12214.0,0.0,12386.0,12120.0,12656.0,12356.0,12552.0,12390.0,11990.0,12470.0,12194.0,12238.0,12354.0,12444.0,12252.0,12318.0,12274.0,12298.0,12458.0,12286.0,12458.0,12194.0,12454.0,12472.0,12228.0,12568.0,12106.0,12272.0,12592.0,12220.0,12326.0,12742.0,12648.0,12292.0,12208.0,12008.0,12206.0,12286.0,12664.0,12174.0,12158.0,12116.0,12584.0,12446.0,12354.0,12080.0,12366.0,12198.0,12354.0
